Date,Location,Temperature,WeatherEvent,Precipitation
2022-04-13,City_3,63.0,Clear,0.0
2022-04-14,City_3,66.8,Rain,0.0
2022-04-15,City_3,72.5,Rain,0.24
2022-04-16,City_3,74.3,Clear,0.0
2022-04-17,City_3,67.6,Rain,0.0
2022-04-18,City_3,78.8,Windy,0.0
2022-04-19,City_3,67.3,Rain,0.9
2022-04-20,City_3,72.7,Rain,0.12
2022-04-21,City_3,64.5,Clear,0.0
2022-04-22,City_3,67.6,Clear,0.0
2022-04-23,City_3,68.6,Cloudy,0.0
2022-04-24,City_3,74.0,Clear,0.0
2022-04-25,City_3,67.2,Windy,0.0
2022-04-26,City_3,76.3,Thunderstorm,2.69
2022-04-27,City_3,63.6,Clear,0.0
2022-04-28,City_3,74.5,Rain,1.18
2022-04-29,City_3,58.5,Clear,0.0
2022-04-30,City_3,62.0,Fog,0.0
2022-05-01,City_3,57.5,Clear,0.0
2022-05-02,City_3,68.2,Clear,0.0
2022-05-03,City_3,59.9,Rain,0.0
2022-05-04,City_3,70.9,Rain,0.44
2022-05-05,City_3,63.6,Clear,0.0
2022-05-06,City_3,65.1,Rain,1.13
2022-05-07,City_3,74.8,Clear,0.0
2022-05-08,City_3,58.2,Clear,0.0
2022-05-09,City_3,57.5,Clear,0.0
2022-05-10,City_3,62.8,Rain,0.0
2022-05-11,City_3,74.7,Clear,0.0
2022-05-12,City_3,53.2,Clear,0.0
2022-05-13,City_3,55.8,Clear,0.0
2022-05-14,City_3,66.2,Clear,0.0
2022-05-15,City_3,63.9,Clear,0.0
2022-05-16,City_3,63.5,Clear,0.0
2022-05-17,City_3,67.3,Clear,0.0
2022-05-18,City_3,63.5,Rain,1.29
2022-05-19,City_3,52.4,Clear,0.0
2022-05-20,City_3,59.9,Clear,0.0
2022-05-21,City_3,66.7,Rain,0.33
2022-05-22,City_3,58.4,Clear,0.0
2022-05-23,City_3,66.5,Rain,0.1
2022-05-24,City_3,58.8,Clear,0.0
2022-05-25,City_3,70.7,Clear,0.0
2022-05-26,City_3,58.8,Clear,0.0
2022-05-27,City_3,68.7,Clear,0.0
2022-05-28,City_3,58.7,Rain,1.48
2022-05-29,City_3,50.6,Clear,0.0
2022-05-30,City_3,61.5,Clear,0.0
2022-05-31,City_3,52.5,Rain,1.21
2022-06-01,City_3,54.3,Rain,0.77
2022-06-02,City_3,50.9,Clear,0.0
2022-06-03,City_3,62.9,Clear,0.0
2022-06-04,City_3,62.2,Clear,0.0
2022-06-05,City_3,55.4,Rain,0.2
2022-06-06,City_3,60.2,Rain,0.13
2022-06-07,City_3,55.7,Clear,0.0
2022-06-08,City_3,55.6,Cloudy,0.0
2022-06-09,City_3,49.9,Rain,1.1
2022-06-10,City_3,57.4,Rain,0.28
2022-06-11,City_3,59.3,Rain,0.27
2022-06-12,City_3,56.7,Clear,0.0
2022-06-13,City_3,64.3,Clear,0.0
2022-06-14,City_3,51.4,Clear,0.0
2022-06-15,City_3,48.8,Clear,0.0
2022-06-16,City_3,58.1,Clear,0.0
2022-06-17,City_3,51.5,Clear,0.0
2022-06-18,City_3,60.2,Clear,0.0
2022-06-19,City_3,57.8,Clear,0.0
2022-06-20,City_3,53.0,Clear,0.0
2022-06-21,City_3,55.6,Cloudy,0.0
2022-06-22,City_3,56.4,Rain,1.33
2022-06-23,City_3,45.1,Clear,0.0
2022-06-24,City_3,51.4,Clear,0.0
2022-06-25,City_3,57.5,Clear,0.0
2022-06-26,City_3,52.9,Rain,0.0
2022-06-27,City_3,50.8,Clear,0.0
2022-06-28,City_3,44.0,Clear,0.0
2022-06-29,City_3,50.5,Clear,0.0
2022-06-30,City_3,42.6,Rain,0.56
2022-07-01,City_3,44.1,Rain,0.3
2022-07-02,City_3,50.2,Rain,0.0
2022-07-03,City_3,53.0,Rain,0.0
2022-07-04,City_3,44.2,Clear,0.0
2022-07-05,City_3,50.8,Rain,0.76
2022-07-06,City_3,38.0,Rain,0.01
2022-07-07,City_3,55.8,Clear,0.0
2022-07-08,City_3,58.5,Clear,0.0
2022-07-09,City_3,42.1,Fog,0.0
2022-07-10,City_3,46.4,Clear,0.0
2022-07-11,City_3,51.2,Clear,0.0
2022-07-12,City_3,43.3,Clear,0.0
2022-07-13,City_3,45.2,Clear,0.0
2022-07-14,City_3,46.0,Rain,0.27
2022-07-15,City_3,49.3,Clear,0.0
2022-07-16,City_3,44.6,Rain,0.0
2022-07-17,City_3,51.1,Rain,0.73
2022-07-18,City_3,42.6,Clear,0.0
2022-07-19,City_3,53.9,Clear,0.0
2022-07-20,City_3,43.1,Clear,0.0
2022-07-21,City_3,43.3,Rain,0.0
2022-07-22,City_3,50.1,Fog,0.0
2022-07-23,City_3,50.7,Rain,0.0
2022-07-24,City_3,43.5,Clear,0.0
2022-07-25,City_3,53.8,Rain,0.81
2022-07-26,City_3,43.1,Rain,0.0
2022-07-27,City_3,46.1,Clear,0.0
2022-07-28,City_3,50.1,Clear,0.0
2022-07-29,City_3,47.4,Clear,0.0
2022-07-30,City_3,46.2,Windy,0.0
2022-07-31,City_3,46.8,Clear,0.0
2022-08-01,City_3,34.2,Clear,0.0
2022-08-02,City_3,42.8,Clear,0.0
2022-08-03,City_3,48.2,Rain,0.71
2022-08-04,City_3,42.8,Clear,0.0
2022-08-05,City_3,48.3,Rain,1.49
2022-08-06,City_3,53.5,Rain,1.24
2022-08-07,City_3,44.9,Rain,0.66
2022-08-08,City_3,46.9,Clear,0.0
2022-08-09,City_3,48.8,Fog,0.0
2022-08-10,City_3,36.6,Clear,0.0
2022-08-11,City_3,33.9,Clear,0.0
2022-08-12,City_3,44.9,Clear,0.0
2022-08-13,City_3,41.3,Rain,0.46
2022-08-14,City_3,48.6,Clear,0.0
2022-08-15,City_3,49.5,Rain,0.0
2022-08-16,City_3,44.5,Rain,0.94
2022-08-17,City_3,36.3,Clear,0.0
2022-08-18,City_3,37.4,Rain,0.66
2022-08-19,City_3,49.6,Clear,0.0
2022-08-20,City_3,43.2,Cloudy,0.0
2022-08-21,City_3,39.7,Clear,0.0
2022-08-22,City_3,50.0,Rain,0.27
2022-08-23,City_3,42.0,Rain,0.6
2022-08-24,City_3,29.9,Clear,0.0
2022-08-25,City_3,43.5,Clear,0.0
2022-08-26,City_3,37.3,Clear,0.0
2022-08-27,City_3,36.6,Rain,0.88
2022-08-28,City_3,39.7,Clear,0.0
2022-08-29,City_3,43.7,Clear,0.0
2022-08-30,City_3,36.0,Rain,0.19
2022-08-31,City_3,37.3,Rain,0.27
2022-09-01,City_3,38.4,Rain,0.36
2022-09-02,City_3,45.7,Rain,0.71
2022-09-03,City_3,32.0,Clear,0.0
2022-09-04,City_3,37.2,Rain,0.95
2022-09-05,City_3,44.3,Rain,0.0
2022-09-06,City_3,50.1,Clear,0.0
2022-09-07,City_3,35.6,Rain,0.06
2022-09-08,City_3,37.0,Rain,0.19
2022-09-09,City_3,43.7,Clear,0.0
2022-09-10,City_3,38.4,Clear,0.0
2022-09-11,City_3,37.3,Rain,0.94
2022-09-12,City_3,43.9,Rain,0.34
2022-09-13,City_3,33.4,Clear,0.0
2022-09-14,City_3,50.6,Clear,0.0
2022-09-15,City_3,50.0,Clear,0.0
2022-09-16,City_3,31.0,Clear,0.0
2022-09-17,City_3,30.5,Rain,0.26
2022-09-18,City_3,28.6,Snow,1.51
2022-09-19,City_3,36.6,Rain,0.02
2022-09-20,City_3,42.8,Rain,0.0
2022-09-21,City_3,43.8,Rain,0.91
2022-09-22,City_3,41.7,Clear,0.0
2022-09-23,City_3,37.9,Clear,0.0
2022-09-24,City_3,23.1,Snow,0.0
2022-09-25,City_3,45.0,Clear,0.0
2022-09-26,City_3,41.1,Rain,0.94
2022-09-27,City_3,38.0,Clear,0.0
2022-09-28,City_3,38.9,Clear,0.0
2022-09-29,City_3,41.2,Rain,0.7
2022-09-30,City_3,38.4,Clear,0.0
2022-10-01,City_3,33.1,Clear,0.0
2022-10-02,City_3,44.8,Cloudy,0.0
2022-10-03,City_3,53.5,Clear,0.0
2022-10-04,City_3,55.0,Clear,0.0
2022-10-05,City_3,37.4,Rain,0.83
2022-10-06,City_3,39.3,Clear,0.0
2022-10-07,City_3,45.0,Clear,0.0
2022-10-08,City_3,48.0,Clear,0.0
2022-10-09,City_3,39.1,Rain,0.13
2022-10-10,City_3,44.1,Clear,0.0
2022-10-11,City_3,37.8,Clear,0.0
2022-10-12,City_3,37.7,Rain,0.9
2022-10-13,City_3,41.9,Rain,0.59
2022-10-14,City_3,50.2,Clear,0.0
2022-10-15,City_3,42.2,Rain,0.79
2022-10-16,City_3,43.0,Clear,0.0
2022-10-17,City_3,49.2,Clear,0.0
2022-10-18,City_3,43.7,Rain,0.0
2022-10-19,City_3,46.4,Rain,0.0
2022-10-20,City_3,43.8,Clear,0.0
2022-10-21,City_3,46.2,Clear,0.0
2022-10-22,City_3,40.4,Clear,0.0
2022-10-23,City_3,49.5,Clear,0.0
2022-10-24,City_3,43.4,Rain,0.0
2022-10-25,City_3,46.1,Rain,0.0
2022-10-26,City_3,50.0,Cloudy,0.0
2022-10-27,City_3,45.0,Clear,0.0
2022-10-28,City_3,48.1,Rain,0.0
2022-10-29,City_3,44.7,Clear,0.0
2022-10-30,City_3,46.3,Clear,0.0
2022-10-31,City_3,41.2,Clear,0.0
2022-11-01,City_3,48.2,Clear,0.0
2022-11-02,City_3,46.4,Clear,0.0
2022-11-03,City_3,38.3,Clear,0.0
2022-11-04,City_3,38.6,Clear,0.0
2022-11-05,City_3,47.0,Rain,0.67
2022-11-06,City_3,42.1,Rain,0.76
2022-11-07,City_3,46.0,Clear,0.0
2022-11-08,City_3,51.9,Clear,0.0
2022-11-09,City_3,52.8,Clear,0.0
2022-11-10,City_3,46.7,Rain,0.64
2022-11-11,City_3,47.8,Rain,0.45
2022-11-12,City_3,48.4,Rain,0.91
2022-11-13,City_3,41.2,Rain,0.47
2022-11-14,City_3,45.7,Clear,0.0
2022-11-15,City_3,44.8,Rain,0.95
2022-11-16,City_3,45.8,Rain,0.62
2022-11-17,City_3,45.0,Clear,0.0
2022-11-18,City_3,53.9,Clear,0.0
2022-11-19,City_3,48.3,Clear,0.0
2022-11-20,City_3,53.3,Clear,0.0
2022-11-21,City_3,50.4,Rain,0.0
2022-11-22,City_3,50.8,Clear,0.0
2022-11-23,City_3,53.5,Clear,0.0
2022-11-24,City_3,53.0,Rain,0.54
2022-11-25,City_3,51.2,Rain,1.27
2022-11-26,City_3,45.5,Rain,0.97
2022-11-27,City_3,44.2,Rain,0.77
2022-11-28,City_3,46.6,Rain,0.89
2022-11-29,City_3,54.1,Clear,0.0
2022-11-30,City_3,52.3,Clear,0.0
2022-12-01,City_3,60.6,Rain,0.0
2022-12-02,City_3,48.5,Rain,0.0
2022-12-03,City_3,48.9,Clear,0.0
2022-12-04,City_3,53.6,Fog,0.0
2022-12-05,City_3,50.1,Clear,0.0
2022-12-06,City_3,41.9,Rain,0.73
2022-12-07,City_3,53.0,Clear,0.0
2022-12-08,City_3,62.8,Rain,1.05
2022-12-09,City_3,61.3,Clear,0.0
2022-12-10,City_3,58.5,Rain,0.38
2022-12-11,City_3,54.5,Cloudy,0.0
2022-12-12,City_3,58.8,Rain,0.49
2022-12-13,City_3,59.5,Clear,0.0
2022-12-14,City_3,59.9,Clear,0.0
2022-12-15,City_3,55.4,Rain,1.33
2022-12-16,City_3,54.4,Rain,1.15
2022-12-17,City_3,54.7,Rain,1.12
2022-12-18,City_3,59.5,Clear,0.0
2022-12-19,City_3,57.8,Rain,0.89
2022-12-20,City_3,51.1,Clear,0.0
2022-12-21,City_3,58.2,Clear,0.0
2022-12-22,City_3,63.1,Clear,0.0
2022-12-23,City_3,58.5,Clear,0.0
2022-12-24,City_3,52.3,Clear,0.0
2022-12-25,City_3,53.5,Clear,0.0
2022-12-26,City_3,54.1,Clear,0.0
2022-12-27,City_3,68.2,Clear,0.0
2022-12-28,City_3,48.1,Clear,0.0
2022-12-29,City_3,57.3,Rain,0.17
2022-12-30,City_3,58.0,Clear,0.0
2022-12-31,City_3,60.5,Clear,0.0
